0.00109091	-5.95079e-07	20
0.00110606	-1.30018e-07	20
0.00112121	-5.85795e-07	20
0.00113636	-1.29789e-07	20
0.00115152	-5.76879e-07	20
0.00116667	-1.29561e-07	20
0.00118182	-5.68308e-07	20
0.00119697	-1.29332e-07	20
0.00121212	-5.60059e-07	20
0.00122727	-1.29102e-07	20
0.00124242	-5.52113e-07	20
0.00125758	-1.28873e-07	20
0.00127273	-5.4445e-07	20
0.00128788	-1.28641e-07	20
0.00130303	-5.37055e-07	20
0.00131818	-1.28409e-07	20
0.00133333	-5.2991e-07	20
0.00134848	-1.28172e-07	20
0.00136364	-5.23001e-07	20
0.00137879	-1.27934e-07	20
0.00139394	-5.16315e-07	20
0.00140909	-1.27692e-07	20
0.00142424	-5.09841e-07	20
0.00143939	-1.27448e-07	20
0.00145455	-5.03565e-07	20
0.0014697	-1.272e-07	20
0.00148485	-4.97478e-07	20
0.0015	-1.26948e-07	20
0.00151515	-4.91566e-07	20
0.0015303	-1.26692e-07	20
0.00154545	-4.85826e-07	20
0.00156061	-1.26431e-07	20
0.00157576	-4.80245e-07	20
0.00159091	-1.26165e-07	20
0.00160606	-4.74816e-07	20
0.00162121	-1.25895e-07	20
0.00163636	-4.69534e-07	20
0.00165152	-1.25618e-07	20
0.00166667	-4.64387e-07	20
0.00168182	-1.25337e-07	20
0.00169697	-4.59372e-07	20
0.00171212	-1.2505e-07	20
0.00172727	-4.54479e-07	20
0.00174242	-1.24757e-07	20
0.00175758	-4.49708e-07	20
0.00177273	-1.2446e-07	20
0.00178788	-4.45049e-07	20
0.00180303	-1.24152e-07	20
0.00181818	-4.40499e-07	20
0.00183333	-1.23843e-07	20
0.00184848	-4.36051e-07	20
0.00186364	-1.23524e-07	20
0.00187879	-4.31701e-07	20
0.00189394	-1.232e-07	20
0.00190909	-4.27448e-07	20
0.00192424	-1.22871e-07	20
0.00193939	-4.23285e-07	20
0.00195455	-1.22534e-07	20
0.0019697	-4.19208e-07	20
0.00198485	-1.22191e-07	20
0.002	-4.15216e-07	20
0.00201515	-1.2184e-07	20
0.0020303	-4.113e-07	20
0.00204545	-1.21485e-07	20
0.00206061	-4.07462e-07	20
0.00207576	-1.21123e-07	20
0.00209091	-4.03699e-07	20
0.00210606	-1.20752e-07	20
0.00212121	-4.00006e-07	20
0.00213636	-1.20377e-07	20
0.00215152	-3.9638e-07	20
0.00216667	-1.19997e-07	20
0.00218182	-3.9282e-07	20
0.00219697	-1.19607e-07	20
0.00221212	-3.89322e-07	20
0.00222727	-1.19214e-07	20
0.00224242	-3.85887e-07	20
0.00225758	-1.18812e-07	20
0.00227273	-3.82508e-07	20
0.00228788	-1.18407e-07	20
0.00230303	-3.79187e-07	20
0.00231818	-1.17993e-07	20
0.00233333	-3.75919e-07	20
0.00234848	-1.17577e-07	20
0.00236364	-3.72705e-07	20
0.00237879	-1.1715e-07	20
0.00239394	-3.69542e-07	20
0.00240909	-1.16722e-07	20
0.00242424	-3.66427e-07	20
0.00243939	-1.16286e-07	20
0.00245455	-3.63359e-07	20
0.0024697	-1.15845e-07	20
0.00248485	-3.6034e-07	20
0.0025	-1.154e-07	20
0.00251515	-3.57363e-07	20
0.0025303	-1.14949e-07	20
0.00254545	-3.54429e-07	20
0.00256061	-1.14493e-07	20
0.00257576	-3.51539e-07	20
0.00259091	-1.14032e-07	20
0.00260606	-3.48688e-07	20
0.00262121	-1.13566e-07	20
0.00263636	-3.45877e-07	20
0.00265152	-1.13096e-07	20
0.00266667	-3.43104e-07	20
0.00268182	-1.12621e-07	20
0.00269697	-3.40371e-07	20
0.00271212	-1.12142e-07	20
0.00272727	-3.37669e-07	20
0.00274242	-1.11659e-07	20
0.00275758	-3.35007e-07	20
0.00277273	-1.11171e-07	20
0.00278788	-3.32376e-07	20
0.00280303	-1.1068e-07	20
0.00281818	-3.29779e-07	20
0.00283333	-1.10184e-07	20
0.00284848	-3.27217e-07	20
0.00286364	-1.09686e-07	20
0.00287879	-3.24684e-07	20
0.00289394	-1.09185e-07	20
0.00290909	-3.22184e-07	20
0.00292424	-1.08678e-07	20
0.00293939	-3.19713e-07	20
0.00295455	-1.0817e-07	20
0.0029697	-3.17269e-07	20
0.00298485	-1.07659e-07	20
0.003	-3.14859e-07	20
0.00301515	-1.07143e-07	20
0.0030303	-3.12472e-07	20
0.00304545	-1.06627e-07	20
0.00306061	-3.10116e-07	20
0.00307576	-1.06107e-07	20
0.00309091	-3.07785e-07	20
0.00310606	-1.05585e-07	20
0.00312121	-3.05482e-07	20
0.00313636	-1.0506e-07	20
0.00315152	-3.03202e-07	20
0.00316667	-1.04534e-07	20
0.00318182	-3.00949e-07	20
0.00319697	-1.04004e-07	20
0.00321212	-2.98721e-07	20
0.00322727	-1.03474e-07	20
0.00324242	-2.96514e-07	20
0.00325758	-1.02942e-07	20
0.00327273	-2.94332e-07	20
0.00328788	-1.02405e-07	20
0.00330303	-2.92176e-07	20
0.00331818	-1.0187e-07	20
0.00333333	-2.90039e-07	20
0.00334848	-1.01331e-07	20
0.00336364	-2.87927e-07	20
0.00337879	-1.00792e-07	20
0.00339394	-2.85835e-07	20
0.00340909	-1.00252e-07	20
0.00342424	-2.83763e-07	20
0.00343939	-9.97108e-08	20
0.00345455	-2.81715e-07	20
0.0034697	-9.91676e-08	20
0.00348485	-2.79685e-07	20
0.0035	-9.86243e-08	20
0.00351515	-2.77676e-07	20
0.0035303	-9.80803e-08	20
0.00354545	-2.75688e-07	20
0.00356061	-9.7535e-08	20
0.00357576	-2.73719e-07	20
0.00359091	-9.6989e-08	20
0.00360606	-2.71768e-07	20
0.00362121	-9.64425e-08	20
0.00363636	-2.69837e-07	20
0.00365152	-9.58955e-08	20
0.00366667	-2.67925e-07	20
0.00368182	-9.53506e-08	20
0.00369697	-2.66031e-07	20
0.00371212	-9.48017e-08	20
0.00372727	-2.64153e-07	20
0.00374242	-9.4255e-08	20
0.00375758	-2.62295e-07	20
0.00377273	-9.37083e-08	20
0.00378788	-2.60453e-07	20
0.00380303	-9.31598e-08	20
0.00381818	-2.5863e-07	20
0.00383333	-9.26123e-08	20
0.00384848	-2.56822e-07	20
0.00386364	-9.20654e-08	20
0.00387879	-2.5503e-07	20
0.00389394	-9.15185e-08	20
0.00390909	-2.53257e-07	20
0.00392424	-9.09716e-08	20
0.00393939	-2.51497e-07	20
0.00395455	-9.04264e-08	20
0.0039697	-2.49754e-07	20
0.00398485	-8.98796e-08	20
0.004	-2.48028e-07	20
0.00401515	-8.93348e-08	20
0.0040303	-2.46317e-07	20
0.00404545	-8.87911e-08	20
0.00406061	-2.44619e-07	20
0.00407576	-8.82474e-08	20
0.00409091	-2.42938e-07	20
0.00410606	-8.77037e-08	20
0.00412121	-2.41271e-07	20
0.00413636	-8.716e-08	20
0.00415152	-2.39619e-07	20
0.00416667	-8.66195e-08	20
0.00418182	-2.37982e-07	20
0.00419697	-8.60786e-08	20
0.00421212	-2.36358e-07	20
0.00422727	-8.55392e-08	20
0.00424242	-2.34749e-07	20
0.00425758	-8.50022e-08	20
0.00427273	-2.33152e-07	20
0.00428788	-8.44637e-08	20
0.00430303	-2.3157e-07	20
0.00431818	-8.39258e-08	20
0.00433333	-2.30002e-07	20
0.00434848	-8.33916e-08	20
0.00436364	-2.28447e-07	20
0.00437879	-8.28575e-08	20
0.00439394	-2.26904e-07	20
0.00440909	-8.23251e-08	20
0.00442424	-2.25376e-07	20
0.00443939	-8.1795e-08	20
0.00445455	-2.23859e-07	20
0.0044697	-8.12648e-08	20
0.00448485	-2.22354e-07	20
0.0045	-8.07362e-08	20
0.00451515	-2.20864e-07	20
0.0045303	-8.0208e-08	20
0.00454545	-2.19384e-07	20
0.00456061	-7.96834e-08	20
0.00457576	-2.17918e-07	20
0.00459091	-7.91599e-08	20
0.00460606	-2.16463e-07	20
0.00462121	-7.86369e-08	20
0.00463636	-2.1502e-07	20
0.00465152	-7.81159e-08	20
0.00466667	-2.13588e-07	20
0.00468182	-7.7597e-08	20
0.00469697	-2.12169e-07	20
0.00471212	-7.7079e-08	20
0.00472727	-2.10761e-07	20
0.00474242	-7.65626e-08	20
0.00475758	-2.09365e-07	20
0.00477273	-7.60501e-08	20
0.00478788	-2.07979e-07	20
0.00480303	-7.55369e-08	20
0.00481818	-2.06607e-07	20
0.00483333	-7.50264e-08	20
0.00484848	-2.05242e-07	20
0.00486364	-7.45166e-08	20
0.00487879	-2.03891e-07	20
0.00489394	-7.40114e-08	20
0.00490909	-2.02549e-07	20
0.00492424	-7.35057e-08	20
0.00493939	-2.01218e-07	20
0.00495455	-7.30023e-08	20
0.0049697	-1.99898e-07	20
0.00498485	-7.25012e-08	20
0.005	-1.98587e-07	20
0.00501515	-7.20038e-08	20
0.0050303	-1.97288e-07	20
0.00504545	-7.1505e-08	20
0.00506061	-1.95998e-07	20
0.00507576	-7.10108e-08	20
0.00509091	-1.9472e-07	20
0.00510606	-7.05175e-08	20
0.00512121	-1.9345e-07	20
0.00513636	-7.00261e-08	20
0.00515152	-1.9219e-07	20
0.00516667	-6.95365e-08	20
0.00518182	-1.9094e-07	20
0.00519697	-6.90497e-08	20
0.00521212	-1.89701e-07	20
0.00522727	-6.85639e-08	20
0.00524242	-1.8847e-07	20
0.00525758	-6.80802e-08	20
0.00527273	-1.87248e-07	20
0.00528788	-6.75999e-08	20
0.00530303	-1.86037e-07	20
0.00531818	-6.7122e-08	20
0.00533333	-1.84835e-07	20
0.00534848	-6.66439e-08	20
0.00536364	-1.83641e-07	20
0.00537879	-6.61715e-08	20
0.00539394	-1.82457e-07	20
0.00540909	-6.56979e-08	20
0.00542424	-1.81282e-07	20
0.00543939	-6.52285e-08	20
0.00545455	-1.80116e-07	20
0.0054697	-6.47612e-08	20
0.00548485	-1.7896e-07	20
0.0055	-6.42943e-08	20
0.00551515	-1.77812e-07	20
0.0055303	-6.38305e-08	20
0.00554545	-1.76672e-07	20
0.00556061	-6.33684e-08	20
0.00557576	-1.7554e-07	20
0.00559091	-6.29089e-08	20
0.00560606	-1.74417e-07	20
0.00562121	-6.24529e-08	20
0.00563636	-1.73303e-07	20
0.00565152	-6.1997e-08	20
0.00566667	-1.72199e-07	20
0.00568182	-6.15447e-08	20
0.00569697	-1.71099e-07	20
0.00571212	-6.10944e-08	20
0.00572727	-1.70011e-07	20
0.00574242	-6.06466e-08	20
0.00575758	-1.68929e-07	20
0.00577273	-6.02e-08	20
0.00578788	-1.67857e-07	20
0.00580303	-5.97567e-08	20
0.00581818	-1.6679e-07	20
0.00583333	-5.93153e-08	20
0.00584848	-1.65733e-07	20
0.00586364	-5.88749e-08	20
0.00587879	-1.64685e-07	20
0.00589394	-5.84395e-08	20
0.00590909	-1.63641e-07	20
0.00592424	-5.80053e-08	20
0.00593939	-1.62608e-07	20
0.00595455	-5.75725e-08	20
0.0059697	-1.61582e-07	20
0.00598485	-5.7143e-08	20
0.006	-1.60562e-07	20
0.00601515	-5.67148e-08	20
0.0060303	-1.59551e-07	20
0.00604545	-5.62894e-08	20
0.00606061	-1.58545e-07	20
0.00607576	-5.58658e-08	20
0.00609091	-1.57551e-07	20
0.00610606	-5.54445e-08	20
0.00612121	-1.56561e-07	20
0.00613636	-5.50258e-08	20
0.00615152	-1.55579e-07	20
0.00616667	-5.4609e-08	20
0.00618182	-1.54602e-07	20
0.00619697	-5.41952e-08	20
0.00621212	-1.53634e-07	20
0.00622727	-5.37832e-08	20
0.00624242	-1.52674e-07	20
0.00625758	-5.33732e-08	20
0.00627273	-1.51721e-07	20
0.00628788	-5.2966e-08	20
0.00630303	-1.50773e-07	20
0.00631818	-5.25605e-08	20
0.00633333	-1.49831e-07	20
0.00634848	-5.21571e-08	20
0.00636364	-1.48898e-07	20
0.00637879	-5.17585e-08	20
0.00639394	-1.47973e-07	20
0.00640909	-5.1358e-08	20
0.00642424	-1.47053e-07	20
0.00643939	-5.09615e-08	20
0.00645455	-1.46138e-07	20
0.0064697	-5.0569e-08	20
0.00648485	-1.45232e-07	20
0.0065	-5.01772e-08	20
0.00651515	-1.44331e-07	20
0.0065303	-4.97878e-08	20
0.00654545	-1.43437e-07	20
0.00656061	-4.94003e-08	20
0.00657576	-1.4255e-07	20
0.00659091	-4.90159e-08	20
0.00660606	-1.41668e-07	20
0.00662121	-4.86338e-08	20
0.00663636	-1.40793e-07	20
0.00665152	-4.82521e-08	20
0.00666667	-1.39925e-07	20
0.00668182	-4.78729e-08	20
0.00669697	-1.39062e-07	20
0.00671212	-4.74988e-08	20
0.00672727	-1.38204e-07	20
0.00674242	-4.71245e-08	20
0.00675758	-1.37354e-07	20
0.00677273	-4.67523e-08	20
0.00678788	-1.36509e-07	20
0.00680303	-4.63841e-08	20
0.00681818	-1.35672e-07	20
0.00683333	-4.60156e-08	20
0.00684848	-1.3484e-07	20
0.00686364	-4.5651e-08	20
0.00687879	-1.34012e-07	20
0.00689394	-4.52877e-08	20
0.00690909	-1.33191e-07	20
0.00692424	-4.49271e-08	20
0.00693939	-1.32376e-07	20
0.00695455	-4.45683e-08	20
0.0069697	-1.31567e-07	20
0.00698485	-4.42127e-08	20
0.007	-1.30763e-07	20
0.00701515	-4.38586e-08	20
0.0070303	-1.29964e-07	20
0.00704545	-4.35055e-08	20
0.00706061	-1.29171e-07	20
0.00707576	-4.31566e-08	20
0.00709091	-1.28385e-07	20
0.00710606	-4.28075e-08	20
0.00712121	-1.27604e-07	20
0.00713636	-4.24625e-08	20
0.00715152	-1.26828e-07	20
0.00716667	-4.21193e-08	20
0.00718182	-1.26056e-07	20
0.00719697	-4.17777e-08	20
0.00721212	-1.25292e-07	20
0.00722727	-4.14387e-08	20
0.00724242	-1.24532e-07	20
0.00725758	-4.11023e-08	20
0.00727273	-1.23778e-07	20
0.00728788	-4.07651e-08	20
0.00730303	-1.23028e-07	20
0.00731818	-4.04338e-08	20
0.00733333	-1.22283e-07	20
0.00734848	-4.01018e-08	20
0.00736364	-1.21544e-07	20
0.00737879	-3.97743e-08	20
0.00739394	-1.2081e-07	20
0.00740909	-3.94471e-08	20
0.00742424	-1.20081e-07	20
0.00743939	-3.91205e-08	20
0.00745455	-1.19357e-07	20
0.0074697	-3.88e-08	20
0.00748485	-1.18638e-07	20
0.0075	-3.84784e-08	20
0.00751515	-1.17925e-07	20
0.0075303	-3.81601e-08	20
0.00754545	-1.17215e-07	20
0.00756061	-3.78428e-08	20
0.00757576	-1.16511e-07	20
0.00759091	-3.75277e-08	20
0.00760606	-1.15812e-07	20
0.00762121	-3.72154e-08	20
0.00763636	-1.15118e-07	20
0.00765152	-3.69045e-08	20
0.00766667	-1.14428e-07	20
0.00768182	-3.6596e-08	20
0.00769697	-1.13744e-07	20
0.00771212	-3.629e-08	20
0.00772727	-1.13062e-07	20
0.00774242	-3.59844e-08	20
0.00775758	-1.12388e-07	20
0.00777273	-3.56826e-08	20
0.00778788	-1.11716e-07	20
0.00780303	-3.53809e-08	20
0.00781818	-1.11049e-07	20
0.00783333	-3.50818e-08	20
0.00784848	-1.10388e-07	20
0.00786364	-3.47854e-08	20
0.00787879	-1.09731e-07	20
0.00789394	-3.44912e-08	20
0.00790909	-1.09077e-07	20
0.00792424	-3.41984e-08	20
0.00793939	-1.08428e-07	20
0.00795455	-3.39065e-08	20
0.0079697	-1.07784e-07	20
0.00798485	-3.36178e-08	20
0.008	-1.07145e-07	20
0.00801515	-3.33301e-08	20
0.0080303	-1.0651e-07	20
0.00804545	-3.30444e-08	20
0.00806061	-1.05878e-07	20
0.00807576	-3.2761e-08	20
0.00809091	-1.05252e-07	20
0.00810606	-3.24793e-08	20
0.00812121	-1.04629e-07	20
0.00813636	-3.2199e-08	20
0.00815152	-1.0401e-07	20
0.00816667	-3.19221e-08	20
0.00818182	-1.03396e-07	20
0.00819697	-3.16448e-08	20
0.00821212	-1.02785e-07	20
0.00822727	-3.13711e-08	20
0.00824242	-1.02181e-07	20
0.00825758	-3.10985e-08	20
0.00827273	-1.01579e-07	20
0.00828788	-3.08289e-08	20
0.00830303	-1.0098e-07	20
0.00831818	-3.05598e-08	20
0.00833333	-1.00387e-07	20
0.00834848	-3.02911e-08	20
0.00836364	-9.97976e-08	20
0.00837879	-3.00276e-08	20
0.00839394	-9.92121e-08	20
0.00840909	-2.97633e-08	20
0.00842424	-9.86291e-08	20
0.00843939	-2.95007e-08	20
0.00845455	-9.80522e-08	20
0.0084697	-2.92413e-08	20
0.00848485	-9.74773e-08	20
0.0085	-2.89841e-08	20
0.00851515	-9.69077e-08	20
0.0085303	-2.8728e-08	20
0.00854545	-9.63404e-08	20
0.00856061	-2.84726e-08	20
0.00857576	-9.57785e-08	20
0.00859091	-2.82193e-08	20
0.00860606	-9.52189e-08	20
0.00862121	-2.79688e-08	20
0.00863636	-9.4664e-08	20
0.00865152	-2.77186e-08	20
0.00866667	-9.41121e-08	20
0.00868182	-2.74708e-08	20
0.00869697	-9.3565e-08	20
0.00871212	-2.7225e-08	20
0.00872727	-9.30202e-08	20
0.00874242	-2.69808e-08	20
0.00875758	-9.24813e-08	20
0.00877273	-2.67368e-08	20
0.00878788	-9.19424e-08	20
0.00880303	-2.64962e-08	20
0.00881818	-9.14091e-08	20
0.00883333	-2.62572e-08	20
0.00884848	-9.08787e-08	20
0.00886364	-2.60189e-08	20
0.00887879	-9.03533e-08	20
0.00889394	-2.57829e-08	20
0.00890909	-8.98302e-08	20
0.00892424	-2.55487e-08	20
0.00893939	-8.931e-08	20
0.00895455	-2.53158e-08	20
0.0089697	-8.87944e-08	20
0.00898485	-2.50842e-08	20
0.009	-8.82824e-08	20
0.00901515	-2.48545e-08	20
0.0090303	-8.7774e-08	20
0.00904545	-2.46271e-08	20
0.00906061	-8.72678e-08	20
0.00907576	-2.43992e-08	20
0.00909091	-8.67647e-08	20
0.00910606	-2.4175e-08	20
0.00912121	-8.62653e-08	20
0.00913636	-2.39526e-08	20
0.00915152	-8.57693e-08	20
0.00916667	-2.37302e-08	20
0.00918182	-8.52772e-08	20
0.00919697	-2.35122e-08	20
0.00921212	-8.4788e-08	20
0.00922727	-2.32903e-08	20
0.00924242	-8.43017e-08	20
0.00925758	-2.30739e-08	20
0.00927273
